part_id,Q1.2,Q1.3,Q2.1,Q2.2,Q2.3,Q2.4,Q3.1,Q3.2,Q4.1,Q4.2,Q4.3,Q4.4,Q5.1,Q5.2,Q5.3,Q5.4,Q6.1,Q6.2,Q7.1,Q7.2,Q7.3,Q8.1,Q8.2,Q8.3,Q9.1,Q9.2,Q10.1,Q10.2,Q10.3,Q12.1,Q12.2_1,Q12.3_1,Q12.4_1,Q12.5_1,Q12.6,Q12.7_1,Q12.8_1,Q12.9_1,Q12.10_1,Q13.1,Q13.2,Q13.3,Q13.4,Q13.5,Q13.6,Q13.7,Q13.8,Q13.9,Q14.1_1,Q14.2,Q14.2_TEXT,Q14.3_1,Q14.4,Q14.4_TEXT,Q14.5,Q14.5_TEXT,Q14.6,Q14.7,gender,race,ethnic,educ,daily_meds_n,age,t_duration_min,batch_id,sns1,sns2,sns3,sns4,sns5,sns6,sns7,sns8,sns_total,sns_ability,sns_preference,snumi1,snumi2,snumi3,snumi4,snumi5,snumi6,snumi7,snumi8,snumi_total,ind_sens_verb,ind_sens_gist,ind_spec_verb,ind_spec_gist,ind_conf_verb,ind_conf_gist,emb_sens,emb_spec,emb_conf,ind_sens_all,ind_spec_all,ind_conf_all,all_sens_mean,all_spec_mean,all_conf_mean,total_score_mean,ind_score_mean,emb_score_mean,snumi_cat,total_score_raw
R_0Mmby0SNIZdOTT3,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,6,6,6,1,5,6,1,6,1,6,4,7,4,6,6,5,13,64,1,,1,1,,2,,3,2,male,white,non-hispanic,highschool,1,64,14.35,3,4,6,6,6,5,6,6,6,5.625,5.5,5.75,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_12gxPsWUBPXFkq8,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,3,1,2,4,5,6,1,5,5,2,5,1,6,4,7,4,4,6,5,13,65,1,,6,1,,2,,5,2,male,white,non-hispanic,associates,6,65,10.01666667,3,2,4,5,6,5,5,5,5,4.625,4.25,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,1,1,1,0.666666667,0.888888889,1,0.666666667,average (4-6),8
R_ZgHEUA7xxpZHEU9,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,3,5,5,5,1,5,5,2,5,1,6,4,7,4,6,5,5,13,71,1,,2,1,,2,,6,3,male,white,non-hispanic,bachelors,2,71,14.96666667,3,3,5,5,5,5,5,5,5,4.75,4.5,5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_Z8YOwCTJwbvA9pL,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,2,1,3,5,6,6,1,6,6,1,6,1,6,4,7,4,5,5,7,13,67,2,,0,1,,2,,8,2,female,white,non-hispanic,doctoral,0,67,16.95,3,3,5,6,6,6,6,6,6,5.5,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,1,1,1,0.666666667,0.888888889,1,0.666666667,high (7-8),8
R_1Tx3WuKbX3ajn0d,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,3,3,3,3,1,6,6,1,6,1,6,4,7,4,4,5,7,13,61,2,,1,1,,2,,4,4,female,white,non-hispanic,ged/equiv,1,61,18.75,3,3,3,3,3,6,6,6,6,4.5,3,6,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_DUFEPSxGxB7zSHn,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,3,1,4,5,6,6,1,5,6,1,6,1,6,4,4,4,5,5,6,13,30,1,,0,1,,2,,4,4,male,white,non-hispanic,ged/equiv,0,30,17.65,3,4,5,6,6,5,6,6,6,5.5,5.25,5.75,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,1,1,1,0.666666667,0.888888889,1,0.666666667,average (4-6),8
R_11jSK4up75uWSQD,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,2,1,5,5,6,6,1,5,6,1,5,1,6,4,7,4,4,5,5,13,62,1,,5,1,,2,,4,2,male,white,non-hispanic,ged/equiv,5,62,6.7,3,5,5,6,6,5,6,6,5,5.5,5.5,5.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,1,1,1,0.666666667,0.888888889,1,0.666666667,average (4-6),8
R_3JF5VvYlb2DPEu7,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,6,6,6,1,6,5,2,6,1,6,4,7,4,5,6,5,13,64,2,,0,1,,2,,6,1,female,white,non-hispanic,bachelors,0,64,10.68333333,3,5,6,6,6,6,5,5,6,5.625,5.75,5.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_3DhUFSpEvRj80Ir,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,3,2,5,6,1,4,5,1,5,1,6,4,7,4,5,6,4,13,66,2,,0,1,,2,,6,3,female,white,non-hispanic,bachelors,0,66,12.48333333,3,3,2,5,6,4,5,6,5,4.5,4,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_3HkvVod65trqPvT,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,6,6,5,6,1,4,6,1,6,1,6,4,7,4,5,6,5,13,68,1,,3,1,,2,,4,2,male,white,non-hispanic,ged/equiv,3,68,14.48333333,3,6,6,5,6,4,6,6,6,5.625,5.75,5.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_22zbh1A49DNIhfv,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,2,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,4,5,5,1,5,5,2,5,1,6,4,7,4,7,6,7,13,60,2,,0,1,,2,,5,2,female,white,non-hispanic,associates,0,60,18.48333333,3,4,4,5,5,5,5,5,5,4.75,4.5,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.5,1,1,0.666666667,0.888888889,0.833333333,1,high (7-8),8
R_23kfhlJzC4zBxKx,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,2,3,3,1,1,2,1,1,2,3,3,1,1,1,1,3,3,6,6,1,5,6,1,5,1,6,4,7,2,5,6,4,13,65,2,,1,2,,2,,3,1,female,black/aa,non-hispanic,highschool,1,65,22.16666667,3,3,3,6,6,5,6,6,5,5,4.5,5.5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.5,1,1,0.666666667,0.888888889,0.833333333,1,average (4-6),8
R_1QmyjO7KTPEZniY,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,2,3,3,1,1,2,1,1,2,3,3,1,1,1,1,3,4,5,5,1,2,1,6,2,1,6,4,7,4,5,6,7,13,65,2,,3,1,,2,,5,2,female,white,non-hispanic,associates,3,65,9.366666667,3,3,4,5,5,2,1,1,2,2.875,4.25,1.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.5,1,1,0.666666667,0.888888889,0.833333333,1,high (7-8),8
R_3lDJ8GvrNc0qzHH,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,3,4,5,5,1,4,6,1,5,1,6,4,7,4,6,4,5,13,59,1,,0,1,,2,,5,2,male,white,non-hispanic,associates,0,59,30.21666667,3,3,4,5,5,4,6,6,5,4.75,4.25,5.25,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_1jrpt0K9Tv8jSQb,1,1,1,1,3,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,5,5,5,1,6,6,1,6,1,6,4,7,4,5,6,6,13,61,1,,0,1,,2,,7,2,male,white,non-hispanic,masters,0,61,11.6,3,5,5,5,5,6,6,6,6,5.5,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.5,1,1,0.666666667,1,1,0.888888889,0.833333333,1,high (7-8),8
R_8wcp8znAU7xKb5L,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,1,1,1,3,1,3,1,2,2,1,6,4,7,4,6,6,4,12,59,2,,0,1,,2,,5,1,female,white,non-hispanic,associates,0,59,17.9,3,1,1,1,3,3,1,5,2,2.125,1.5,2.75,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_2z92NVfzmnpui3y,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,5,6,6,1,5,5,2,6,1,6,4,7,4,5,6,7,13,67,1,,0,1,,2,,3,2,male,white,non-hispanic,highschool,0,67,15.61666667,3,5,5,6,6,5,5,5,6,5.375,5.5,5.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_1rpl6qiveEC2HLY,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,5,5,5,1,5,5,1,6,1,6,4,7,4,7,6,4,13,59,2,,0,1,,2,,3,4,female,white,non-hispanic,highschool,0,59,21.96666667,3,5,5,5,5,5,5,6,6,5.25,5,5.5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_1OWd2I1GpxLVu0I,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,3,3,3,1,1,1,1,3,3,6,6,1,6,6,1,6,1,6,4,7,4,5,6,7,13,60,2,,1,2,,2,,7,4,female,black/aa,non-hispanic,masters,1,60,19.46666667,3,3,3,6,6,6,6,6,6,5.25,4.5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,1,1,1,0.666666667,1,0.888888889,1,0.666666667,high (7-8),8
R_PTIKpQiYRrsVvsR,1,1,1,1,1,1,3,3,1,1,2,1,1,1,1,2,3,3,1,1,2,1,1,3,3,3,1,1,2,1,3,3,6,5,1,3,6,1,6,1,6,4,7,4,5,6,7,13,59,2,,0,1,,2,,5,2,female,white,non-hispanic,associates,0,59,10.21666667,3,3,3,6,5,3,6,6,6,4.75,4.25,5.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,0,1,0.666666667,0,0.555555556,0.666666667,0.333333333,high (7-8),5
R_czKe3CqVUZjcd5T,1,1,1,1,1,1,3,3,1,1,1,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,2,3,5,5,1,6,5,4,6,1,6,4,7,4,5,5,5,13,62,2,,4,1,,2,,6,2,female,white,non-hispanic,bachelors,4,62,18.53333333,3,2,3,5,5,6,5,3,6,4.375,3.75,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,1,1,0.666666667,1,0.888888889,0.833333333,1,average (4-6),8
R_R2YmZYQmmlelz2N,1,1,1,1,1,1,3,3,1,1,1,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,3,6,6,1,3,3,3,6,1,6,4,7,4,5,5,7,13,59,1,,2,6,,2,,5,4,male,mixed/other,non-hispanic,associates,2,59,11.16666667,3,4,3,6,6,3,3,4,6,4.375,4.75,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,7,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5,1,1,0.666666667,1,0.888888889,0.833333333,1,high (7-8),8
R_3Jyp5QTh9caQQLE,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,3,4,6,6,1,6,5,1,6,1,6,4,7,4,7,6,4,13,59,2,,7,1,,2,,6,4,female,white,non-hispanic,bachelors,7,59,15.1,3,3,4,6,6,6,5,6,6,5.25,4.75,5.75,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_3fQaALeOM50zQut,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,3,4,5,5,1,4,5,1,5,1,6,4,7,4,7,6,4,13,79,2,,5,1,,2,,5,3,female,white,non-hispanic,associates,5,79,22.31666667,3,3,4,5,5,4,5,6,5,4.625,4.25,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_3haa2yRUcSOMbb5,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,3,3,3,1,1,1,1,5,5,5,5,1,6,5,2,5,1,6,4,7,4,5,6,7,13,73,1,,0,1,,2,,6,1,male,white,non-hispanic,bachelors,0,73,25.11666667,3,5,5,5,5,6,5,5,5,5.125,5,5.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,1,1,1,0.666666667,1,0.888888889,1,0.666666667,high (7-8),8
R_54klxXl2kSaq0Kt,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,6,6,6,1,4,4,1,6,1,6,4,7,4,6,6,4,13,64,2,,0,1,,2,,6,4,female,white,non-hispanic,bachelors,0,64,16.83333333,3,5,6,6,6,4,4,6,6,5.375,5.75,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_2uHEslZXUmP1uxi,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,3,1,4,4,6,6,1,5,6,1,6,1,6,4,7,4,4,6,4,13,63,2,,0,1,,2,,3,2,female,white,non-hispanic,highschool,0,63,13.28333333,3,4,4,6,6,5,6,6,6,5.375,5,5.75,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,1,1,1,0.666666667,0.888888889,1,0.666666667,average (4-6),8
R_rqDBknXIhkKNaW5,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,6,6,6,6,1,6,6,1,6,1,6,4,7,4,5,6,5,13,59,1,,1,1,,2,,6,1,male,white,non-hispanic,bachelors,1,59,16.73333333,3,6,6,6,6,6,6,6,6,6,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_1o1DcgyQAnTuvlt,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,5,6,6,1,6,6,1,6,1,6,4,7,4,7,6,7,13,71,2,,2,1,,2,,6,2,female,white,non-hispanic,bachelors,2,71,14.58333333,3,5,5,6,6,6,6,6,6,5.75,5.5,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_3n61vWfkDNolhlq,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,4,6,6,1,3,4,1,6,1,6,4,7,4,5,6,4,13,62,2,,3,1,,2,,6,2,female,white,non-hispanic,bachelors,3,62,13.68333333,3,4,4,6,6,3,4,6,6,4.875,5,4.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_1QN1jacCG7Wd2O1,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,3,3,6,6,1,3,4,2,5,1,6,4,7,4,6,6,6,13,70,2,,1,1,,2,,6,4,female,white,non-hispanic,bachelors,1,70,19.31666667,3,3,3,6,6,3,4,5,5,4.375,4.5,4.25,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_2fvueCkDTMMsodL,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,2,2,6,6,1,5,4,2,5,1,6,4,7,4,7,6,4,13,64,2,,0,1,,2,,3,4,female,white,non-hispanic,highschool,0,64,22.73333333,3,2,2,6,6,5,4,5,5,4.375,4,4.75,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_3HSRI7kfGsVxApJ,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,1,2,5,5,1,5,2,5,4,1,6,4,7,4,5,6,4,13,65,1,,0,2,,2,,5,4,male,black/aa,non-hispanic,associates,0,65,22.93333333,3,1,2,5,5,5,2,2,4,3.25,3.25,3.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_1ezKVgSk1HL8ME5,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,2,3,4,4,1,3,4,5,4,1,6,4,7,4,5,6,4,13,62,2,,6,3,,2,,6,4,female,ai/an,non-hispanic,bachelors,6,62,31.28333333,3,2,3,4,4,3,4,2,4,3.25,3.25,3.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_1n7oXOqOf3KRYxb,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,4,4,4,1,5,5,2,5,1,6,4,7,4,5,6,7,13,61,1,,0,1,,2,,7,2,male,white,non-hispanic,masters,0,61,12.51666667,3,4,4,4,4,5,5,5,5,4.5,4,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_3rYVo8KxmSzlQc9,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,5,6,6,1,6,6,1,6,1,6,4,7,4,6,5,6,13,68,2,,6,1,,2,,5,2,female,white,non-hispanic,associates,6,68,16.93333333,3,4,5,6,6,6,6,6,6,5.625,5.25,6,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_1ri76gCAFxPw4uv,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,5,6,6,1,4,4,2,5,1,6,4,7,4,5,6,5,13,60,1,,4,1,,2,,6,4,male,white,non-hispanic,bachelors,4,60,17.81666667,3,5,5,6,6,4,4,5,5,5,5.5,4.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_3synwcQsYpsiowv,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,2,3,3,1,1,2,1,1,2,3,3,1,1,1,1,3,4,4,4,1,5,5,2,6,1,6,4,7,4,5,6,7,13,64,1,,3,1,,2,,3,2,male,white,non-hispanic,highschool,3,64,20.93333333,3,3,4,4,4,5,5,5,6,4.5,3.75,5.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.5,1,1,0.666666667,0.888888889,0.833333333,1,high (7-8),8
R_Xnr9h4AW1hDZbuV,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,4,6,6,1,6,6,1,6,1,6,4,7,4,5,6,6,13,67,2,,0,1,,2,,7,2,female,white,non-hispanic,masters,0,67,17.98333333,3,4,4,6,6,6,6,6,6,5.5,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_3DbZaYhOTKquhx2,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,1,3,3,1,1,1,1,3,4,6,6,1,4,6,1,6,1,6,4,7,4,5,6,4,13,65,2,,3,1,,2,,3,4,female,white,non-hispanic,highschool,3,65,20.03333333,3,3,4,6,6,4,6,6,6,5.125,4.75,5.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,1,1,1,0.666666667,1,0.888888889,1,0.666666667,high (7-8),8
R_2YX2aX358w0be2F,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,4,6,6,1,5,5,1,6,1,6,4,7,4,7,6,4,13,60,2,,4,1,,2,,5,4,female,white,non-hispanic,associates,4,60,20.81666667,3,4,4,6,6,5,5,6,6,5.25,5,5.5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_22tsRWNWHaFYc0W,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,2,5,6,6,1,4,6,1,6,1,6,4,7,4,6,6,7,13,69,2,,6,1,,2,,3,3,female,white,non-hispanic,highschool,6,69,12.08333333,3,2,5,6,6,4,6,6,6,5.125,4.75,5.5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_2P7ORtajSBeieGy,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,2,3,3,1,1,2,1,1,2,3,3,1,1,1,1,6,6,6,6,1,6,5,5,6,1,6,4,7,4,5,6,4,13,41,1,,2,1,,2,,5,1,male,white,non-hispanic,associates,2,41,23.91666667,3,6,6,6,6,6,5,2,6,5.375,6,4.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.5,1,1,0.666666667,0.888888889,0.833333333,1,high (7-8),8
R_3lVPgviKc3EQzih,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,1,2,5,5,1,2,4,2,5,1,6,4,7,4,5,5,7,13,59,2,,2,1,,2,,3,4,female,white,non-hispanic,highschool,2,59,8.666666667,3,1,2,5,5,2,4,5,5,3.625,3.25,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
